Time    Ener
567733  1.97
567749  3.15
567784  5.38
567843  2.84
567856  2.29
567909  3.69
567916  1.57
567944  3.77
568076  3.06
568079  4.39
568082  1.70
568085  1.86
568101  2.16
568126  3.85
568173  4.29
568227  6.70
568280  3.57
568293  4.02
568308  2.81
568359  5.49
568453  3.67
568468  3.11
568528  2.55
568594  3.45
568657  3.52
568666  4.27
568839  7.26
568896  4.93
568940  3.58
569046  3.56
569053  3.10
569062  4.73
569090  2.43
569094  4.29
569197  2.21
569207  4.82
569247  3.81
569263  4.06
569360  1.71
569376  3.60
569505  2.02
569514  2.56
569571  5.28
569618  4.44
569631  1.74
569637  4.05
569637  6.11
569649  5.43
569662  3.55
569687  4.55
569719  3.79
569810  3.64
569850  3.32
569916  2.91
569926  4.06
569938  6.06
569989  2.89
570095  3.53
570149  1.88
570193  1.47
570312  2.35
570359  4.52
570397  4.04
570406  2.61
570413  7.17
570454  3.25
570466  4.47
570482  3.51
570488  4.97
570843  3.41
570852  2.64
570862  3.74
570884  2.62
570922  3.44
570940  2.88
570956  2.74
570962  4.26
571041  3.86
571044  4.78
571047  5.86
571057  3.74
571189  2.43
571195  2.97
571214  2.40
571233  1.67
571264  4.47
571299  6.89
571324  3.36
571336  2.57
571371  2.49
571584  2.32
571650  2.14
571697  3.42
571773  3.75
571776  4.67
571804  5.18
571867  2.62
571895  3.97
571898  3.60
571905  3.05
571942  4.63
571964  8.39
572018  4.71
572052  3.61
572055  2.41
572093  3.56
572109  6.19
572197  1.62
572216  1.59
572222  4.05
572231  4.75
572269  4.38
572278  4.36
572291  1.65
572294  2.76
572310  5.78
572376  2.22
572385  2.66
572505  6.10
572580  2.20
572596  2.48
572699  6.36
572731  3.16
572743  5.27
572768  3.30
572803  2.45
572844  2.48
572910  4.95
572944  4.30
572966  3.51
572988  4.22
573010  3.60
573026  2.83
573208  3.19
573277  4.54
573302  3.58
573337  3.00
573400  3.05
573573  4.34
573582  3.05
573632  3.62
573645  2.37
573661  4.48
573767  4.98
573814  4.81
573893  3.75
573899  2.41
573943  6.57
573953  4.18
573968  6.07
573975  2.46
574012  6.13
574028  1.61
574044  3.95
574047  4.97
574072  2.28
574088  2.96
574100  3.76
574119  2.31
574182  2.65
574195  3.09
574198  2.41
574282  4.00
574342  2.65
574380  2.99
574452  3.69
574490  2.51
574496  3.10
574515  4.79
574606  4.58
574647  1.42
574747  4.39
574857  3.03
574867  2.13
574870  3.13
575005  2.78
575043  5.57
575068  5.80
575137  1.63
575168  4.12
575196  5.44
575206  4.35
575300  4.19
575426  4.82
575435  3.38
575555  7.54
575608  3.30
575627  2.46
575674  3.67
575825  1.86
575869  6.90
575875  3.17
575878  2.31
575963  2.79
575975  1.50
576041  2.66
576337  1.51
576384  5.48
576434  3.07
576443  4.61
576516  2.87
576566  2.94
576585  0.72
576635  3.02
576673  3.68
576720  3.42
576776  2.12
576824  3.36
576849  4.10
576864  3.81
576877  3.75
576886  6.29
576899  4.55
576927  3.30
576955  4.75
576965  2.59
576996  2.63
577009  2.32
577018  3.29
577031  2.37
577050  5.13
577059  2.45
577065  4.42
577207  4.58
577229  3.96
577301  4.27
577373  5.76
577408  1.50
577577  3.93
577612  3.54
577634  4.34
577719  7.20
577794  2.35
577917  5.12
577951  3.41
578020  3.95
578052  5.07
578080  5.54
578118  5.73
578155  5.41
578187  2.47
578366  4.28
578369  6.25
578375  2.22
578378  3.46
578463  3.84
578491  2.59
578526  3.70
578542  4.07
578557  3.27
578573  2.59
578595  5.49
578601  2.41
578623  1.68
578658  8.29
578699  0.70
578724  5.36
578743  3.44
578749  5.80
578828  1.64
578853  3.78
578900  6.33
578969  2.75
579079  3.12
579098  2.89
579160  5.08
579192  4.05
579217  5.73
579233  2.51
579308  2.43
579311  3.36
579321  6.29
579324  3.07
579383  2.70
579393  2.67
579481  4.26
579531  2.73
579550  4.36
579572  5.04
579650  2.30
579672  2.81
579676  1.66
579764  3.86
579770  2.76
579795  5.10
579836  5.66
579842  2.68
579914  3.55
580015  5.39
580031  4.06
580078  7.23
580159  2.31
580162  3.94
580188  5.14
580241  3.40
580257  4.50
580294  2.65
580319  3.12
580323  2.85
580345  3.55
580395  2.61
580423  7.15
580464  5.21
580533  3.64
580542  3.65
580640  4.02
580640  3.47
580681  4.17
580728  2.74
580744  3.49
580762  0.42
580766  2.94
580769  6.38
580775  5.08
580781  2.47
580838  2.58
580863  4.12
580948  2.70
580976  3.08
581036  3.56
581089  1.44
581105  3.94
581155  2.10
581158  1.86
581190  4.40
581208  4.16
581256  2.53
581274  2.35
581287  4.64
581318  3.25
581362  4.20
581384  1.96
581413  3.77
581422  2.71
581431  3.52
581441  3.94
581457  2.32
581479  2.97
581516  3.33
581522  5.52
581579  3.95
581680  3.60
581739  2.30
581805  4.01
581837  1.59
581890  3.80
581903  10.32
581978  3.95
581994  5.25
582135  4.36
582179  3.12
582283  6.47
582336  5.05
582411  1.77
582477  1.53
582556  4.89
582565  4.47
582641  1.25
582666  5.82
582716  1.84
582722  6.44
582810  4.22
582886  3.26
582895  4.74
582920  4.28
582933  2.19
582942  3.90
582945  5.57
582964  3.05
583077  3.03
583194  5.41
583200  1.61
583222  3.63
583247  3.16
583253  3.63
583266  2.24
583332  4.34
583335  1.77
583382  4.99
583391  6.30
583404  4.19
583470  3.64
583627  3.42
583680  5.07
583724  3.46
583734  4.30
583740  2.26
583797  3.16
583806  2.59
583834  3.38
583853  2.68
583894  3.30
583910  2.24
583925  3.77
583966  3.15
584004  5.15
584016  1.76
584076  3.47
584079  2.75
584082  5.82
584271  4.07
584283  2.94
584327  4.45
584349  2.72
584378  3.36
584462  4.48
584588  4.90
584657  2.51
584679  2.37
584707  4.10
584777  3.71
584824  4.41
584852  4.40
584915  2.11
584981  2.80
585009  3.42
585091  4.03
585113  9.05
585166  4.60
585204  2.22
585241  5.39
585257  3.41
585276  4.96
585317  3.02
585358  2.58
585414  3.22
585461  3.65
585505  2.64
585603  1.98
585609  4.11
585700  2.87
585728  1.02
585769  4.43
585813  3.78
585816  2.70
585826  2.29
585860  1.52
585876  3.66
585954  2.70
586118  3.05
586190  4.32
586237  4.69
586243  4.31
586247  3.51
586322  4.06
586404  3.62
586444  2.49
586492  6.98
586507  2.24
586517  3.50
586539  6.31
586564  4.51
586630  2.74
586645  4.29
586677  5.06
586730  4.94
586799  3.20
586812  4.95
586815  6.07
586875  2.40
586969  4.35
587079  3.37
587117  3.45
587148  10.18
587192  3.56
587258  1.75
587296  4.90
587343  2.83
587352  2.52
587365  4.26
587374  2.13
587377  5.39
587393  5.42
587393  4.42
587421  1.57
587516  7.65
587569  2.94
587613  3.56
587685  3.06
587827  2.67
587861  3.18
587877  4.09
587899  5.33
588018  3.43
588050  7.10
588090  3.53
588191  5.61
588203  2.00
588222  2.03
588241  4.46
588244  1.76
588247  2.67
588376  3.77
588420  4.52
588536  4.55
588741  3.48
588763  4.71
588816  6.68
588822  2.77
588882  6.58
588901  5.27
588935  2.46
588938  3.12
588942  3.42
589036  3.03
589086  6.56
589108  3.12
589287  6.65
589328  4.32
589567  2.71
589611  2.65
589617  2.56
589705  2.12
589711  6.55
589783  3.07
589805  3.87
589812  3.90
589903  3.83
589909  4.81
589928  5.77
589978  3.97
589981  4.17
589984  3.57
590088  5.92
590119  4.05
590223  2.63
590226  4.91
590346  9.17
590352  6.97
590355  3.04
590374  3.01
590512  4.18
590697  4.05
590763  4.39
590785  3.03
590788  1.74
590917  6.10
590924  2.08
590942  5.70
590977  4.14
591043  2.88
591049  3.00
591159  3.40
591172  4.77
591175  4.61
591181  2.05
591376  5.38
591404  6.57
591561  3.21
591564  1.92
591618  4.83
591637  2.54
591640  3.04
591690  2.69
591728  2.37
591750  3.82
591806  4.40
591891  2.92
591973  2.67
591976  3.31
592095  3.44
592120  5.44
592136  2.93
592189  6.07
592265  3.14
592290  6.60
592309  1.83
592321  6.09
592343  4.17
592372  4.13
592378  3.59
592422  1.54
592472  3.19
592730  4.30
592739  3.69
592858  2.17
592959  3.88
592984  1.78
592993  3.26
593025  3.28
593103  3.36
593116  3.64
593176  5.42
593282  5.19
593326  3.13
593433  3.41
593446  3.34
593471  3.04
593615  3.79
593637  6.12
593669  3.70
593672  3.38
593688  4.28
593725  6.84
593769  3.37
593908  5.60
593939  2.72
593970  2.17
593973  3.19
593986  6.37
594043  4.65
594090  5.19
594187  3.71
594253  3.93
594256  3.63
594272  3.57
594275  5.18
594297  2.18
594325  3.71
594363  2.94
594413  5.35
594467  1.82
594504  5.06
594507  4.94
594529  1.94
594705  1.49
594752  2.13
594818  3.03
594891  4.58
594935  5.79
594941  1.64
594966  2.51
595013  3.01
595032  3.00
595060  3.34
595063  7.44
595120  3.83
595217  6.04
595271  2.90
595425  3.41
595569  7.83
595629  6.61
595673  2.81
595698  3.88
595707  2.52
595720  2.39
595786  2.19
595805  3.56
595874  5.38
595886  1.80
595902  3.14
595918  2.33
595962  2.95
596018  3.88
596028  4.60
596034  5.30
596200  3.66
596219  9.46
596235  6.16
596332  3.37
596336  1.83
596345  4.27
596427  4.52
596427  3.19
596474  2.96
596527  4.86
596546  10.16
596577  3.32
596612  4.48
596690  2.98
596819  3.59
596829  4.26
596847  3.08
596882  2.46
596885  3.00
596926  5.35
597011  6.31
597071  2.63
597121  3.06
597168  3.18
597224  4.98
597272  3.65
597369  3.47
597422  6.70
597526  3.39
597545  6.96
597582  3.01
597620  4.00
597812  2.25
597815  3.41
597840  4.77
597871  3.41
597953  3.71
597963  4.65
598022  2.30
598079  3.41
598138  1.46
598302  3.20
598399  2.82
598534  3.71
598597  2.89
598613  1.90
598666  4.30
598779  4.34
598785  4.39
598889  2.73
598930  3.46
598965  4.66
599015  3.73
599144  1.74
599216  2.96
599282  3.25
599326  3.02
599360  6.54
599373  5.63
599395  3.16
599401  3.38
599464  3.16
599470  4.53
599555  3.26
599627  3.80
599634  2.32
599656  3.75
599822  2.92
599844  3.77
599894  3.46
599998  1.74
600064  2.28
600070  0.50
600108  2.97
600171  4.37
600265  2.89
600331  2.82
600337  2.09
600400  3.22
600403  2.46
600438  4.23
600479  4.45
600541  2.43
600554  3.10
600573  5.32
600686  3.26
600793  3.77
600808  5.99
600877  7.18
600899  4.35
600943  2.46
601006  6.59
601060  3.62
601082  7.89
601094  3.92
601107  4.84
601163  5.61
601242  5.72
601261  4.15
601327  3.01
601465  3.33
601540  4.47
601559  3.64
601832  6.80
601898  4.93
601901  1.76
601905  2.79
601936  3.07
601948  1.80
601958  1.45
602096  2.26
602146  7.05
602172  3.36
602175  2.56
602269  2.35
602307  2.49
602335  3.49
602489  6.53
602558  3.32
602570  3.47
602570  2.15
602577  3.48
602643  4.28
602847  4.12
602850  4.91
602950  2.50
602954  3.64
602982  3.61
602994  3.86
603010  4.34
603067  4.18
603082  4.43
603092  3.94
603095  4.20
603108  3.59
603180  6.17
603195  5.53
603202  5.37
603239  3.60
603356  5.27
603390  4.25
603397  3.85
603437  2.68
603572  5.58
603598  3.71
603645  4.58
603701  4.58
603962  4.30
603996  3.21
604003  3.04
604015  5.57
604028  2.97
604034  4.21
604050  4.28
604128  2.63
604157  4.34
604166  2.25
604169  3.37
604238  4.29
604251  4.80
604298  2.38
604408  4.50
604449  2.84
604499  3.08
604502  2.21
604571  2.76
604716  2.13
604731  3.46
604779  3.92
604782  5.48
604986  3.79
605042  4.63
605049  5.88
605099  1.78
605130  5.92
605177  3.78
605184  5.46
605291  1.53
605451  4.63
605460  2.17
605551  1.83
605592  7.52
605677  4.00
605696  3.89
605762  6.34
605787  3.73
605809  4.87
605912  3.66
605919  6.45
605944  5.48
606035  4.10
606176  2.86
606267  2.01
606283  3.89
606333  4.65
606368  3.69
606371  7.49
606418  3.16
606497  5.46
606581  2.04
606742  1.72
606789  5.90
606823  4.57
606968  1.72
607006  4.42
607056  2.25
607119  2.14
607147  3.25
607169  4.50
607175  5.26
607279  1.58
607294  2.83
607316  3.30
607389  3.89
607420  6.07
607467  1.21
607580  3.62
607662  3.44
607753  4.42
607810  4.10
607948  6.76
608026  3.89
608048  4.23
608089  3.03
608099  2.58
608168  1.98
608274  3.57
608284  6.22
608441  6.31
608494  5.24
608592  3.76
608620  2.88
608739  4.33
608918  2.43
608984  4.42
609019  5.26
609035  2.97
609072  3.72
609082  5.83
609129  5.22
609173  3.18
609292  4.51
609430  3.15
609434  2.49
609462  3.85
609572  3.11
609609  5.50
609744  3.31
609773  4.86
609798  4.79
609858  1.76
609898  4.83
609920  2.49
609980  3.63
610030  1.42
610049  3.12
610099  3.78
610128  6.82
610147  3.55
610165  3.38
610366  4.10
610376  1.90
610395  5.42
610429  5.73
610473  4.35
610476  5.58
610552  4.97
610586  2.41
610611  0.66
610633  2.27
610649  3.15
610659  2.72
610756  2.35
610822  7.48
610897  2.26
610954  2.21
610969  5.14
610973  2.09
610985  3.61
611101  4.20
611149  4.12
611227  2.95
611274  3.01
611312  3.11
611353  2.75
611390  4.55
611394  3.06
611469  4.65
611478  6.26
611510  3.57
611513  5.31
611623  3.30
611704  4.34
611777  6.15
611796  4.01
611968  4.84
612037  4.30
612053  2.90
612059  2.78
612081  5.95
612160  3.94
612188  2.84
612276  2.56
612355  2.56
612358  1.73
612364  3.84
612399  2.71
612417  3.82
612531  3.56
612628  3.20
612870  3.53
612882  2.09
613256  4.40
613344  4.43
613398  3.59
613680  2.38
613778  3.22
613878  3.42
613922  1.90
614042  2.95
614117  4.53
614283  2.46
614450  3.38
614532  4.33
614685  5.55
614789  4.18
614965  6.16
614971  4.08
615059  4.99
615310  6.54
615376  4.19
615392  2.48
615493  4.70
615524  3.11
615747  2.61
615753  4.16
615757  2.66
615766  2.70
615832  4.52
615873  6.00
615958  5.34
616036  1.48
616067  5.07
616407  3.27
616507  8.54
616554  5.53
616815  1.85
616960  3.00
617016  4.16
617035  5.48
617113  4.55
617148  1.67
617230  1.55
617308  3.61
617472  5.27
617503  1.70
617519  4.53
617607  3.76
617814  5.11
617861  3.35
618005  2.78
618225  5.16
618574  3.56
618693  4.84
618810  4.38
618985  2.37
619208  2.44
619227  2.69
619243  3.17
619300  5.23
619394  3.13
619397  2.85
619466  3.79
619497  4.09
619601  3.65
619620  2.51
619633  3.42
619661  1.31
619689  2.80
619852  1.19
620151  1.57
620198  3.81
620254  3.74
620377  3.33
620465  3.66
620606  2.29
620955  4.00
620980  2.85
621059  3.01
621278  2.92
621300  3.63
621640  2.57
621655  3.94
621897  2.84
621938  7.02
621991  6.78
622042  2.48
622409  3.12
622481  4.70
622510  5.29
622538  4.88
622830  5.10
623084  1.96
623160  6.24
623172  7.09
623207  2.43
623226  2.62
623238  3.30
623289  4.14
623358  5.48
623411  4.22
623625  4.09
623684  3.24
624017  3.30
624156  5.42
624247  4.41
624328  2.80
624576  6.09
624586  5.59
624630  6.73
624702  2.46
624721  3.73
624752  4.72
624872  5.31
624960  3.87
625004  3.26
625013  4.04
625092  2.41
625120  6.10
625176  2.28
625208  3.92
625258  4.29
625271  4.20
625315  2.51
625409  2.69
625842  4.42
625867  3.99
625974  5.77
626034  4.52
626112  2.73
626210  3.44
626225  3.62
626370  3.03
626373  3.08
626389  4.92
626455  3.50
626461  2.29
626467  4.04
626486  4.60
626584  2.17
626763  3.25
626785  4.79
626803  3.91
627017  2.75
627055  3.77
627074  2.96
627369  4.13
627542  5.52
627630  6.56
627658  4.85
627699  3.17
627790  4.34
627793  1.48
627856  4.47
627868  3.47
627878  6.76
627962  3.95
628032  7.30
628035  2.46
628069  2.93
628104  2.00
628160  3.93
628226  3.33
628292  2.92
628355  2.79
628465  2.55
628503  5.78
628575  6.46
628625  3.30
628697  4.61
628754  4.48
628763  6.32
628851  3.24
628855  2.57
628886  2.22
629090  4.97
629150  1.90
629184  3.33
629203  3.87
629288  2.13
629354  2.77
629379  3.41
629382  3.02
629404  5.55
629533  3.60
629546  3.93
629552  2.47
630051  2.89
630161  3.52
630167  6.38
630343  1.35
630381  2.66
630485  2.64
630535  3.61
630541  6.30
630632  1.68
630657  1.65
630761  2.73
630802  3.26
630884  2.71
630899  6.84
630934  4.48
630972  3.14
631047  2.23
631063  3.05
631088  3.39
631144  3.65
631433  2.12
631487  3.52
631518  2.47
631571  3.12
631593  3.74
631659  4.27
631722  2.31
631823  1.74
631914  5.81
631939  3.07
631958  4.78
631974  2.50
632043  3.67
632087  4.03
632153  3.36
632219  2.74
632322  4.73
632404  1.77
632508  3.74
632542  4.91
632558  4.02
632595  6.84
632605  2.03
632778  6.78
632859  5.95
632872  3.29
632919  3.08
632922  3.25
633195  2.68
633224  5.96
633290  5.51
633466  3.44
633613  6.42
633623  3.64
633682  4.30
633695  2.49
633758  3.34
633883  4.49
634034  2.79
634053  2.40
634056  4.55
634097  4.18
634182  4.43
634285  6.70
634314  2.76
634398  1.66
634499  4.06
634565  1.64
634609  2.77
634612  2.69
634631  3.61
634734  3.22
